Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDV24,OUT017,2462.494364196327
FDH08,OUT018,3345.4678727366436
FDS12,OUT027,3345.741043889558
FDR39,OUT027,4962.968701647573
FDP12,OUT027,1128.0910046877161
DRF60,OUT027,6209.954966956821
FDC09,OUT035,1653.292735698568
FDF50,OUT018,2980.590427187579
FDG28,OUT035,3962.155191507815
NCE19,OUT017,865.6160448779334
NCM53,OUT010,240.39887844726817
NCN18,OUT049,1735.5657084995362
FDF32,OUT035,3127.3520899940504
FDF11,OUT013,3934.764687200781
DRI59,OUT049,3812.230435387629
NCG54,OUT035,2805.940955546429
FDM44,OUT046,1635.311907731037
FDT57,OUT018,3365.8764646490267
FDV24,OUT046,2455.6953011221385
FDI50,OUT019,572.3433754647417
FDS09,OUT035,778.4029373530695
NCC31,OUT027,3965.6896768252464
FDQ07,OUT019,571.7079079685427
FDC22,OUT017,3113.1818913095085
FDZ56,OUT046,2807.2661756633443
FDZ40,OUT019,168.15785634883446
FDS46,OUT027,3093.225694367637
DRD24,OUT045,2073.3806216261173
FDV45,OUT017,3096.7975648465717
FDL26,OUT045,2516.6803716540658
FDA56,OUT018,1931.558088630377
FDN27,OUT046,1967.5308734728337
FDM20,OUT049,3935.1578437959092
FDO16,OUT017,1339.6618509721425
FDL03,OUT035,3068.1681819857185
FDE58,OUT046,1956.3132685448427
FDI02,OUT027,3139.6265291881373
NCC55,OUT019,92.83068434361678
FDR03,OUT018,3166.2050834581955
FDB14,OUT017,1453.090392814596
FDR45,OUT013,3934.764687200781
NCN07,OUT017,2051.1697112802217
FDM51,OUT019,254.47396196587854
FDT52,OUT027,6229.25026314625
FDL26,OUT046,2509.8813085798784
NCZ42,OUT046,3927.5117521122024
DRI47,OUT019,352.6549382238459
FDW40,OUT013,2082.447069783575
FDN34,OUT046,2829.762502036646
FDS01,OUT035,2943.221187400624
NCG55,OUT045,1924.2778357913162
FDC11,OUT035,1356.898475103234
FDX35,OUT018,3349.5524925325353
NCB06,OUT046,2577.8833534058886
FDR09,OUT019,574.2889953111937
FDC53,OUT017,1540.1637947830075
FDY45,OUT013,4122.2500676067475
FDA22,OUT010,393.6938161224278
FDE02,OUT035,1520.087219223923
FDW21,OUT045,1625.4699590189657
FDV34,OUT046,1147.8801880359854
FDS59,OUT049,1665.9028871485532
NCW17,OUT017,2056.3778171746508
NCK54,OUT046,1968.973012382469
FDG17,OUT019,570.4708050367758
FDG35,OUT017,2870.810149416522
FDD08,OUT010,92.52461062868973
NCO07,OUT017,3749.151223453759
FDJ10,OUT010,277.6939727790584
FDW36,OUT017,1651.4558569995063
FDW21,OUT010,222.8898468374157
FDY19,OUT017,1945.6763650324535
DRE03,OUT013,760.3784115637453
NCC55,OUT049,619.0445872920507
FDH52,OUT010,166.95427211389745
FDO09,OUT017,4048.3061481393675
FDU43,OUT045,3925.6747776424677
FDX09,OUT010,420.87835927301916
FDH40,OUT019,214.57080637391243
FDW58,OUT017,1649.7203941559874
FDC47,OUT017,3820.3731137723066
NCR41,OUT035,1500.041109803059
DRG49,OUT035,3959.329676919272
FDC52,OUT027,3969.4789181927404
FDY13,OUT046,1167.4521810282565
FDY35,OUT013,627.2764627430571
FDI35,OUT017,3104.947030350761
NCU18,OUT049,2083.8498507007275
FDY33,OUT018,2491.4258125624924
FDC15,OUT027,3975.8395126650616
FDU01,OUT049,3116.083214821454
NCU42,OUT046,2814.669344065709
NCV29,OUT018,2786.2052045792375
NCY30,OUT017,3097.401343212895
FDQ46,OUT049,1746.4580399790989
FDG58,OUT027,3848.868110377299
FDK33,OUT017,3711.976774756344
NCD07,OUT045,1913.6943680342235
NCX29,OUT027,3827.9638513030686
NCT42,OUT013,2435.9179150798273
DRN59,OUT035,759.0656169246438
FDI44,OUT035,1269.4449630186891
FDA45,OUT049,2882.4247211915394
FDP31,OUT045,1043.6698418661647
FDY01,OUT046,1951.9283126149908
FDT09,OUT018,1945.7401431615194
DRH03,OUT027,2541.622162323194
FDA36,OUT018,3001.9032643218857
NCF31,OUT017,2469.397524686276
FDG14,OUT049,2454.3018957901245
FDG28,OUT027,6229.25026314625
FDU14,OUT049,4103.272011488542
FDY47,OUT019,297.7069346393186
FDI56,OUT049,1391.2696534155207
DRD01,OUT013,854.2215300925263
FDM22,OUT046,866.1061396964121
FDH33,OUT013,615.3450271404305
DRZ24,OUT013,1959.2094910980823
NCQ38,OUT046,1651.557272855049
FDO16,OUT027,2292.745321594834
FDU07,OUT027,3857.5218810196943
NCB07,OUT013,3043.9995651078934
FDU48,OUT045,2024.2699824392853
NCM43,OUT045,2654.15502220106
FDR31,OUT010,337.91292914133373
DRK49,OUT018,607.0174162361328
NCI30,OUT010,594.2700831240817
DRD60,OUT017,3084.9651308097327
NCG19,OUT046,3756.934377105013
FDH12,OUT035,1653.292735698568
FDM32,OUT035,1454.1014579857606
FDM27,OUT035,2560.190060660232
NCU53,OUT027,4323.506821663498
NCQ18,OUT046,1558.941875345067
FDS10,OUT013,2942.8230184048093
FDB33,OUT027,4103.644614023087
FDI12,OUT013,1351.6635382349064
NCW42,OUT013,3727.629153541461
NCC06,OUT018,1943.147551054537
FDW02,OUT017,2031.707798039937
NCD43,OUT017,1651.4558569995063
FDM57,OUT018,1337.1580976433556
FDA58,OUT017,3868.748599783401
FDK56,OUT046,3108.6273427473993
FDP52,OUT045,3886.49799352523
FDW20,OUT018,1933.459243429385
FDS52,OUT049,1608.9081649200837
NCT29,OUT018,1896.5370476944836
NCL54,OUT013,2863.0613204516726
FDC05,OUT045,3048.6772271305854
FDF34,OUT035,3078.7718892625335
FDP03,OUT027,3319.588105969044
FDD32,OUT010,194.5632940853985
FDZ10,OUT045,2042.13783217134
FDZ40,OUT035,863.9577203537061
FDD51,OUT018,613.1782967518168
NCY30,OUT019,439.49058646280093
FDP58,OUT017,3638.509858371608
FDV49,OUT017,4192.85987678322
FDY24,OUT019,152.00166743053975
NCO55,OUT017,1651.4558569995063
FDR13,OUT017,1947.7504962922023
FDS51,OUT017,983.7204580026909
FDP26,OUT045,1651.4558569995063
NCB54,OUT027,3342.5942824867047
FDF32,OUT017,3075.155879069743
FDN31,OUT018,2991.253723226673
DRM48,OUT017,603.223171913346
FDN20,OUT049,2808.0817629515914
DRL01,OUT046,3843.2753688260213
FDV56,OUT049,1649.7203941559874
DRH13,OUT027,2586.638182303927
FDA03,OUT017,2513.3573288476664
FDF47,OUT027,5796.644936680261
FDX32,OUT046,2504.769890246877
FDX57,OUT049,1539.5247675668488
NCA30,OUT045,3022.9944014567636
FDO49,OUT013,760.3784115637453
FDL04,OUT019,255.18176671394735
DRM48,OUT035,605.3328067704889
FDR16,OUT013,3564.0065650448373
NCC19,OUT018,3001.452382924251
NCE42,OUT045,3870.4920890483
FDY24,OUT017,863.9577203537061
FDH19,OUT049,2867.801798047621
FDJ46,OUT013,2851.9928830461904
FDN45,OUT010,592.9718479848674
FDY08,OUT035,2052.643526693632
FDZ37,OUT035,1355.4160781135529
NCT30,OUT045,763.4387247001255
DRY23,OUT018,610.4330233009372
NCZ30,OUT018,1928.883164529637
FDC44,OUT018,1811.6088098993039
FDB45,OUT035,1651.557272855049
FDY04,OUT013,2586.8208563153858
FDM27,OUT046,2600.795268933112
FDZ43,OUT017,3964.496849541106
FDT39,OUT019,352.80234309949606
NCC06,OUT019,296.33118496741054
FDL15,OUT027,3930.2246699057187
FDL57,OUT017,4155.879215119785
FDU08,OUT046,1553.6021746012075
FDK40,OUT017,4170.042334962409
FDQ12,OUT010,585.1253315824257
FDS48,OUT017,2511.9932629954783
FDP09,OUT045,3660.2545970230217
FDW21,OUT049,1554.978590251217
FDY25,OUT035,3091.795488724233
DRE13,OUT017,1358.2187146186636
FDV43,OUT019,92.83068434361678
FDD22,OUT045,1746.4580399790989
FDM46,OUT019,239.37027411096958
NCO30,OUT010,477.9610067626318
FDM25,OUT046,2854.538659049647
NCN41,OUT049,2035.1180556193867
FDU24,OUT045,1461.4639902025638
FDZ50,OUT046,3119.8534272196894
FDP45,OUT013,4115.600684364772
NCM54,OUT045,2016.6301789242034
FDW10,OUT019,414.8653254966104
FDP20,OUT017,2035.9173753356135
FDK32,OUT046,2504.769890246877
FDN52,OUT049,1358.430578424319
FDM58,OUT045,1733.8302456560173
FDZ46,OUT027,3068.021685015367
NCA18,OUT018,1819.509840141828
FDD35,OUT046,2066.0108708407565
NCK31,OUT035,765.0721046946362
FDI40,OUT027,2660.3722516424104
FDT50,OUT019,241.7445871656829
NCT06,OUT046,2610.8483595774637
FDT31,OUT035,3068.604557559445
FDT45,OUT049,825.0026902352984
FDT13,OUT045,3056.392757868086
FDO50,OUT045,1390.4990762252978
NCU18,OUT010,274.0712641381252
NCR54,OUT049,3120.4043589661133
NCO18,OUT018,2786.2052045792375
FDU09,OUT045,865.6160448779334
FDT13,OUT018,2988.1803015804417
FDE09,OUT046,1755.2648469985456
NCK53,OUT019,256.9178182269032
FDG45,OUT049,3664.6976754887055
DRH15,OUT035,677.2637980076242
FDO21,OUT019,574.2328801208565
FDD14,OUT027,5209.169852094401
FDC09,OUT046,1653.292735698568
FDH45,OUT027,1128.0910046877161
FDV32,OUT046,1043.6831362899807
FDG12,OUT035,1990.4792596047873
FDS32,OUT013,2068.665284390832
NCL55,OUT018,3712.400180065264
DRE01,OUT035,3867.5856748018837
DRE15,OUT049,1280.4652671219837
NCL42,OUT045,3931.566834318951
FDP31,OUT013,1000.747823143323
FDN33,OUT018,1441.2422616166205
FDZ59,OUT046,2557.4422590757713
FDE45,OUT010,431.01397957546743
FDJ07,OUT013,1979.6699329371197
FDQ45,OUT018,2992.8310777322636
FDM33,OUT027,5562.273423120749
FDO15,OUT010,173.46107877749353
FDM46,OUT013,1458.3528437826615
FDR03,OUT045,3387.3843766860564
FDY49,OUT018,2638.853849836318
FDQ60,OUT045,1942.915417888294
FDW10,OUT049,2891.299552614478
FDO51,OUT049,650.2597795294937
FDJ40,OUT018,1624.029076775323
FDS20,OUT018,3007.7207528638523
FDU45,OUT013,1824.085326197235
FDV02,OUT035,2803.4112702877014
FDN09,OUT046,3931.6316026491886
NCM55,OUT027,5195.393747048295
FDN23,OUT018,2365.1730985115814
FDY31,OUT010,349.09338463831307
FDW03,OUT010,225.5461001627885
FDD14,OUT046,3081.9985820103275
FDV23,OUT017,2028.9690091285063
DRI03,OUT045,2884.1784420334425
FDN13,OUT035,1554.466616950948
FDF45,OUT027,1654.645938738056
FDU46,OUT035,1352.629533060707
FDB57,OUT049,3766.7954018167434
FDV12,OUT049,1553.319169396734
FDQ58,OUT013,2435.9179150798273
NCA18,OUT017,1927.9343530375343
FDH52,OUT049,949.5768829304362
FDM24,OUT018,2364.436488072004
NCP43,OUT027,4925.800071245754
NCO18,OUT019,436.7741978713711
FDM32,OUT017,1390.8797059308574
NCL07,OUT017,605.3328067704889
FDK03,OUT013,4119.213690026958
FDP59,OUT017,1646.5667946423741
FDQ24,OUT049,4101.807916615156
FDQ16,OUT018,1622.2936139318037
FDU44,OUT013,2549.7208305027925
FDH28,OUT010,92.83068434361678
FDV28,OUT019,92.83068434361678
FDM22,OUT045,859.9150111825147
FDR56,OUT046,3090.0896635777585
FDV39,OUT049,3112.8741378362092
FDU37,OUT019,191.80991531190267
FDQ11,OUT010,584.3532417252428
FDX02,OUT045,3789.7360637681372
NCS42,OUT018,1436.5920025554594
FDY57,OUT027,2637.2015199859925
FDB21,OUT049,3834.817892363022
FDE28,OUT017,3826.198389154236
FDQ55,OUT017,1936.36231536795
FDA48,OUT049,3686.61725141672
FDZ19,OUT045,2859.701488478125
NCC43,OUT045,3968.0648383427692
NCV18,OUT046,1341.2570017790201
NCA42,OUT018,2474.13213345892
FDY45,OUT046,4123.939049469186
NCC30,OUT045,2934.8905112663697
FDM57,OUT013,1354.656540242617
FDL09,OUT010,412.2470234231472
FDB09,OUT027,3326.5817222309042
FDT44,OUT035,1972.163855173686
NCT06,OUT027,4227.90217076013
FDX26,OUT049,3147.3400901382242
FDK32,OUT013,2483.7613375348437
DRA12,OUT046,2108.6223653262005
FDO46,OUT010,506.9122819658616
FDE52,OUT013,1353.2260338634342
NCH42,OUT045,3877.23973053304
FDV08,OUT035,624.1400420030235
FDB47,OUT018,3319.823789847511
FDC28,OUT010,244.28005354279824
FDD22,OUT046,1939.4356530457524
FDS07,OUT027,3146.6201454499974
DRI13,OUT045,3667.3052947898536
FDG32,OUT018,3330.9729075593095
FDU14,OUT017,4115.529520609305
FDD28,OUT019,172.57028311523263
NCP41,OUT017,1664.1674243050343
FDS08,OUT049,2889.8488748119503
FDX47,OUT045,2524.3158692867855
FDC53,OUT019,256.722696761742
FDQ19,OUT035,3971.5066797943186
FDL14,OUT045,2469.942183916358
FDM33,OUT019,575.0069245816655
FDA51,OUT045,1902.4248066631521
FDZ27,OUT018,753.0716308253607
FDT04,OUT046,620.7244349382191
DRC13,OUT049,2047.8428167743173
FDR16,OUT027,5541.107538786967
FDQ03,OUT027,6184.428218140882
FDE38,OUT035,2754.9414860210777
DRH23,OUT027,1627.1795534995417
FDT11,OUT019,506.0025122278241
FDD09,OUT035,3018.863903368366
FDR40,OUT045,1330.6442806428884
FDX07,OUT017,3091.1015877131495
FDR07,OUT035,1543.0517556913953
FDA51,OUT017,1924.135927404877
FDT59,OUT019,574.8059973245921
FDF20,OUT017,3088.2254411934973
FDR13,OUT045,1926.3541118718497
FDY26,OUT049,3695.2112712421244
FDW04,OUT017,2036.6088126435875
FDK52,OUT017,3819.6439137857233
FDN60,OUT049,2557.8171410131267
FDM09,OUT019,429.11169103492614
FDP46,OUT049,1362.8881283058065
FDB50,OUT019,191.80991531190267
NCQ29,OUT049,4025.8704604571703
FDP16,OUT027,6242.863040851977
FDX33,OUT018,2464.6881114364683
FDP07,OUT010,506.0063688808285
FDN22,OUT046,3984.6792821691515
FDF39,OUT049,4182.917952958126
FDS21,OUT017,942.1480647005379
NCM42,OUT013,1653.292735698568
FDK50,OUT019,402.1923740847808
DRF13,OUT027,3959.322202073852
FDH35,OUT018,2494.2123964394686
FDP60,OUT018,1535.1320657963238
DRJ49,OUT027,3341.514640059985
NCT42,OUT019,354.0573397818169
FDE38,OUT049,2723.3843136457917
FDI04,OUT049,3128.9605023477507
NCH54,OUT045,2566.8871031781905
FDT56,OUT049,884.0602085692494
DRD15,OUT018,3328.7076333099067
FDV58,OUT013,3043.177573662099
FDP21,OUT049,3161.466648424994
FDH05,OUT013,3784.719927045514
FDR10,OUT027,4215.1031976159775
NCP06,OUT045,2503.2035778479785
FDF33,OUT049,1651.4558569995063
DRK37,OUT013,3086.96965180269
DRH49,OUT045,1330.7352584818377
FDT58,OUT013,2685.0462328294107
FDD41,OUT018,1622.0076127202153
FDP40,OUT018,1671.7822901004547
FDM51,OUT027,2552.92421817951
FDO45,OUT010,196.23946615148486
FDW33,OUT010,226.429112453052
FDY24,OUT045,863.9577203537061
FDB10,OUT010,586.6930538814977
FDM40,OUT035,2086.2635248623174
NCI06,OUT017,3090.8665849257836
FDW12,OUT019,326.9771606271795
FDX48,OUT027,3969.4568076020187
NCW05,OUT027,2693.1765691102933
FDX27,OUT017,1509.2811316323339
DRM37,OUT045,3043.2800185761544
FDA38,OUT045,3945.6336075618165
FDR36,OUT046,619.3927785830798
FDZ45,OUT046,3115.6520007544964
FDG05,OUT017,2555.3176891951857
FDK28,OUT013,4199.429189102465
FDV47,OUT045,1346.0605098372814
FDN21,OUT045,2574.136445567314
FDP20,OUT027,3336.5103128813803
FDI35,OUT045,3055.4292206263135
DRY23,OUT013,620.1867200637721
FDA56,OUT017,2044.7883547504905
FDB09,OUT013,2036.6614410927943
NCO26,OUT027,3162.279954339779
FDQ49,OUT018,2415.5241412308114
FDI52,OUT027,3329.728483633757
FDZ44,OUT027,3100.472156168582
FDZ09,OUT018,2513.7447381702145
FDY03,OUT049,1922.2571251649827
NCG42,OUT017,2043.9236804547668
DRI13,OUT027,5552.220450674642
FDQ32,OUT013,2041.302537309847
FDW16,OUT035,1390.6458454988745
FDU27,OUT046,763.4387247001255
FDR28,OUT010,425.291717469515
FDQ49,OUT010,375.3288403808803
FDS37,OUT046,1960.5091340115923
FDW26,OUT018,3299.8380331514804
FDX12,OUT018,3446.580092395165
NCP06,OUT013,2473.659971285219
FDW45,OUT010,350.2041878517707
NCN30,OUT049,1499.8943405294826
FDN24,OUT049,825.0026902352984
NCL41,OUT027,1128.0910046877161
FDR02,OUT019,277.0632390808438
FDD09,OUT010,460.94667355083277
FDS33,OUT010,196.66072447229533
FDU22,OUT045,1995.5273288112867
FDI53,OUT013,2540.268203919323
DRH01,OUT049,2884.9628704756483
FDX32,OUT013,2094.4234999031005
NCP30,OUT018,604.2893588537335
FDB60,OUT045,3038.70763146905
FDB14,OUT049,1457.0805132177004
NCP02,OUT035,868.5424764773744
FDJ10,OUT017,2043.7685317583155
FDG34,OUT046,1739.628244402654
NCB18,OUT017,1361.9567671812881
FDM16,OUT049,1153.1480767747953
FDW25,OUT018,1346.8058081775876
FDB35,OUT010,204.33066288948257
DRN11,OUT013,2109.1998942747787
FDF41,OUT019,574.8780924690443
FDH16,OUT045,1364.284177446705
NCQ50,OUT018,3231.853951724841
DRH23,OUT018,862.8555104109146
DRJ37,OUT013,2436.4638622214607
DRJ24,OUT027,5218.979624232612
FDY16,OUT035,3098.1773348040624
FDQ27,OUT045,1651.4558569995063
FDZ33,OUT045,2470.5850521271823
FDF29,OUT045,2044.7304242783225
FDA08,OUT049,2582.2479812606975
FDG31,OUT046,1052.0332482059528
FDE34,OUT019,484.0220400147748
NCR30,OUT027,1801.138737306322
FDV33,OUT035,4199.025946873685
DRZ24,OUT018,1922.960853293124
NCL54,OUT035,2885.661173425534
FDR12,OUT049,2898.1936602533187
NCC54,OUT046,3848.550514096872
DRN59,OUT013,754.9222529089348
FDX50,OUT019,277.4208245651126
FDV31,OUT027,4923.569251723391
NCA29,OUT027,4671.1671295913375
FDW60,OUT049,2928.6413600795354
FDX08,OUT017,3121.3173281859913
DRD49,OUT013,3804.3094707671594
FDD33,OUT046,3787.5592178265656
FDW35,OUT013,615.3450271404305
FDJ36,OUT017,1651.4558569995063
FDV51,OUT035,2715.419803884791
FDW36,OUT046,1653.292735698568
FDH35,OUT046,2580.3695241513615
NCS30,OUT027,3349.3527008118213
FDN49,OUT017,617.9963775558197
FDL08,OUT018,3431.8470196607364
FDI09,OUT013,3826.0860496878904
FDP19,OUT018,1926.149990010664
FDU21,OUT010,92.83068434361678
NCP41,OUT045,1649.7203941559874
FDY10,OUT013,1832.0719704613175
FDP12,OUT018,589.5293685959408
NCN26,OUT049,1949.4830847840856
FDK44,OUT013,2845.3356659507785
FDC28,OUT049,1665.9028871485532
FDJ41,OUT027,6267.9188285861455
NCT29,OUT035,2036.6614410927943
NCH42,OUT019,573.1896402006395
FDU60,OUT018,2574.112533550898
FDS02,OUT045,3049.6231621938364
FDC51,OUT046,2064.109716041749
FDU03,OUT013,3082.3734039489746
FDX39,OUT045,3718.1078760255937
NCY05,OUT010,92.52461062868973
NCL06,OUT027,6168.195674218774
FDD32,OUT035,1269.6435067469913
NCN41,OUT045,2011.989082707151
NCX53,OUT049,2104.3102925397648
FDU57,OUT019,344.0423857523177
FDQ23,OUT046,1653.292735698568
FDQ52,OUT045,4000.4124248846474
FDC14,OUT045,619.3927785830798
FDY09,OUT035,2906.5055776771464
FDQ28,OUT045,2525.3765162088166
FDV25,OUT046,3752.4183318882224
FDJ07,OUT035,1956.8532905539705
DRB25,OUT049,1651.4558569995063
FDK52,OUT019,578.6306038735871
FDY52,OUT027,1748.1098322506389
FDB28,OUT046,3082.33890496988
FDT36,OUT035,602.1749621771152
FDV25,OUT017,3814.4817939867075
NCN07,OUT027,3345.1262969822483
FDC57,OUT017,3081.1691195688895
FDQ03,OUT018,3382.050254605247
FDU23,OUT017,2746.882168399448
NCX41,OUT035,3665.2411468358687
NCD06,OUT035,761.3766093503959
FDW08,OUT045,1651.4558569995063
NCU29,OUT017,2470.555667562492
NCE06,OUT013,2525.879692336938
FDV52,OUT010,269.5733045388621
FDB02,OUT017,2893.50362172767
NCR18,OUT045,628.981734926365
FDK16,OUT049,1496.1034627695556
NCQ29,OUT010,587.0203492185127
FDZ01,OUT019,254.8716677186258
FDW27,OUT035,2562.370915444012
FDD17,OUT018,3376.6506332633003
FDW39,OUT013,2870.4626791085534
DRH59,OUT045,1103.7377047535415
FDS52,OUT013,1632.5253626781914
FDU40,OUT027,5528.217042395717
NCF54,OUT013,2830.6352260242415
FDH46,OUT045,1651.4558569995063
NCP14,OUT049,1651.4558569995063
FDH50,OUT049,3147.4798088299085
DRF15,OUT010,360.15829234158963
FDV27,OUT027,2383.476593484278
NCJ06,OUT049,2039.5454440769513
FDN02,OUT018,3172.8461417531776
FDQ51,OUT049,759.0656169246438
FDQ07,OUT017,3755.0958385830536
FDS45,OUT049,1651.4558569995063
NCJ06,OUT045,2024.6488265447767
FDD36,OUT035,1965.3171689248472
FDY25,OUT045,3074.5122942255193
FDU52,OUT046,2460.600273070322
DRK47,OUT017,3884.901192802146
NCL30,OUT017,2035.9173753356135
FDN22,OUT035,4009.8744569406276
NCF30,OUT027,3345.741043889558
FDK03,OUT035,4146.77969008816
FDT45,OUT017,866.1061396964121
NCC54,OUT027,6184.428218140882
